Date(yyyy.mm.dd),Type,Prec,Tmean,Tmin,Tmax,Rad,Wind,dewp,vprs
1991.07.31,1,3.6,22.05,16.4,27.7,17.4,0.7,14.7,16.9
1991.08.01,1,0,23.45,18.5,28.4,22.7,0.8,14,16
1991.08.02,1,0,21.75,16.5,27,22.1,1,11.7,13.8
1991.08.03,1,1.1,21.05,14.1,28,21.7,0.3,12.4,14.4
1991.08.04,1,23.6,21.2,17.5,24.9,10.8,0.2,19.8,23.3
1991.08.05,1,6.2,17.6,13.9,21.3,10.2,1,12.9,14.9
1991.08.06,1,0,19.1,12.5,25.7,17.4,0.5,12.5,14.6
1991.08.07,1,0,21.2,14.9,27.5,23,0.4,11.8,13.9
1991.08.08,1,0,20.85,13.8,27.9,22.8,0.5,11.6,13.7
1991.08.09,1,8.1,21,16.3,25.7,7,0.4,13.7,15.8
1991.08.10,1,1.7,19.8,15.9,23.7,9.3,0.4,15.2,17.4
1991.08.11,1,2.1,19.15,14.8,23.5,15.9,0.7,15.2,17.5
1991.08.12,1,0,22.25,14.7,29.8,25.4,0.5,12.5,14.5
1991.08.13,1,0,23.6,16,31.2,22.6,0.5,12.5,14.5
1991.08.14,1,0,23.65,16.3,31,20.8,0.7,12.6,14.6
1991.08.15,1,0,23.1,17,29.2,19.7,0.7,15.8,18.1
1991.08.16,1,4.6,22.05,17.7,26.4,14.7,0.6,16.6,19
1991.08.17,1,6.8,24.4,19,29.8,14.5,0.9,17.8,20.6
1991.08.18,1,6,20.85,18.4,23.3,14.6,0.5,14.9,17.1
1991.08.19,1,0,18.5,13.6,23.4,14.7,0.8,10.2,12.5
1991.08.20,1,0,17.6,10.9,24.3,24.2,0.6,8.3,11
1991.08.21,1,7,16.85,14.2,19.5,3.6,0.4,17.9,20.7
1991.08.22,1,1.5,19.25,13,25.5,16.4,0.6,13.3,15.3
1991.08.23,1,5.1,16.7,11.9,21.5,20.3,0.6,3.8,8
1991.08.24,1,0,15.55,8.6,22.5,22.7,0.5,6.7,9.8
1991.08.25,1,0,17.45,9.2,25.7,21.3,0.5,9.7,12.1
1991.08.26,1,0,23.45,17.8,29.1,20.1,0.9,20.6,24.5
1991.08.27,1,0,26.2,20.4,32,18.8,1,16.5,18.9
1991.08.28,1,0,24.85,19.3,30.4,14.2,0.8,19.3,22.6
1991.08.29,1,2.4,23.95,17.5,30.4,22.7,0.1,10.8,13
1991.08.30,1,4.3,25.15,19.3,31,15.6,0.7,19.5,23
1991.08.31,1,6.9,18.9,13.7,24.1,14.6,0.9,21.8,26.5
1991.09.01,1,0,12.2,6,18.4,23.9,0.6,-0.1,6.1
1991.09.02,1,0,14.65,6.8,22.5,24,0.4,2.5,7.3
1991.09.03,1,0,18.3,9.4,27.2,22.5,0.8,12.6,14.6
1991.09.04,1,10.2,18.4,15,21.8,16.6,0.6,11.2,13.4
1991.09.05,1,0,16.15,9,23.3,19.5,0.6,3.7,8
1991.09.06,1,0,18.7,12.5,24.9,18.4,0.2,8.2,10.9
1991.09.07,1,0,18.3,11.3,25.3,15.3,0.6,8.8,11.3
1991.09.08,1,0,19.95,13.3,26.6,19.6,0.3,9.9,12.2
1991.09.09,1,0,16.75,10.9,22.6,14.1,0.5,10.2,12.4
1991.09.10,1,10.9,20.35,16.9,23.8,6,0.8,19.7,23.2
1991.09.11,1,1,14.2,8.1,20.3,17.3,0.9,19.2,22.4
1991.09.12,1,0,12.35,5,19.7,19.6,0.5,-2.5,5.1
1991.09.13,1,0,13.15,6,20.3,12,0.3,-2,5.3
1991.09.14,1,3.7,16.15,9.7,22.6,14.5,0.3,7.7,10.5
1991.09.15,1,16.6,16.85,11.6,22.1,2.5,0.5,20.9,25
1991.09.16,1,0.8,21.95,18.3,25.6,9.1,0.6,23,28.5
1991.09.17,1,0,19.55,15.8,23.3,13.4,1,13.2,15.3
1991.09.18,1,0,17.05,9.3,24.8,14.5,0.4,11,13.2
1991.09.19,1,0,15.1,8.9,21.3,10.7,0.9,12.4,14.5
1991.09.20,1,0,8.7,4.5,12.9,11.1,0.4,-1.7,5.4
1991.09.21,1,0,7.55,0.5,14.6,16.3,0.5,-5.4,4.1
1991.09.22,1,0,10.35,2.3,18.4,17,0.7,1.6,6.8
1991.09.23,1,8.8,12.3,9,15.6,5.4,1,13.4,15.5
1991.09.24,1,0,9.35,4.2,14.5,13.8,0.5,-1.7,5.4
1991.09.25,1,8.3,6.75,4.5,9,4,0.5,3.9,8.1
1991.09.26,1,8.7,9.05,5.2,12.9,6.7,0.6,10.4,12.7
1991.09.27,1,1.6,7.95,3.7,12.2,8.5,1.1,-1.5,5.5
1991.09.28,1,1.8,5.35,1.6,9.1,9.3,0.8,-6.9,3.6
1991.09.29,1,6.4,4.25,-0.6,9.1,10.7,0.7,-5.1,4.2
1991.09.30,1,1.5,3.35,-1.4,8.1,7.9,0.2,-3.6,4.7
1991.10.01,1,3.4,10.3,6.8,13.8,10,0.5,10.4,12.7
1991.10.02,1,5.1,15.4,10.4,20.4,5,0.8,16.1,18.5
1991.10.03,1,14,16.1,13.8,18.4,6.3,0.5,13.4,15.5
1991.10.04,1,0,13.9,10.7,17.1,7,0.3,6.8,9.9
1991.10.05,1,2.3,17.3,10.5,24.1,10.8,0.9,15.4,17.6
1991.10.06,1,9.5,13.55,7.5,19.6,9.3,0.9,15.9,18.2
1991.10.07,1,0,7.15,3.4,10.9,10.8,1.1,-8.4,3.3
1991.10.08,1,0,8.1,1.4,14.8,10,0.8,-0.3,6
1991.10.09,1,0,12.45,7.9,17,6.1,1.1,5.1,8.8
1991.10.10,1,9.5,9.6,5.7,13.5,2.5,0.4,5.6,9.1
1991.10.11,1,0,5.75,4.5,7,6.8,0.1,5.3,8.9
1991.10.12,1,0,6.7,1.8,11.6,11.4,0.5,-2.3,5.2
1991.10.13,1,0,6.2,2.6,9.8,7.9,0.9,-6.9,3.6
1991.10.14,1,0,4.05,-2.7,10.8,11.9,0.2,-6.8,3.7
1991.10.15,1,14.3,9.8,5.9,13.7,3.5,1,7.6,10.5
1991.10.16,1,9.9,7,4.1,9.9,12.4,0.8,0.2,6.2
1991.10.17,1,0,9.2,1.5,16.9,13.5,0.6,2.8,7.5
1991.10.18,1,0,11.35,3.5,19.2,11.7,0.6,6.3,9.6
1991.10.19,1,5.3,6.55,2.7,10.4,3.2,0.7,5.4,9
1991.10.20,1,0,2.35,-3.4,8.1,9.4,0.5,-12.5,2.4
1991.10.21,1,0,6.1,0.8,11.4,7.9,0.9,-1.1,5.6
1991.10.22,1,0,7.3,3.4,11.2,9.4,0.4,1.8,7
1991.10.23,1,0,11.1,1.5,20.7,11.3,0.5,9.9,12.2
1991.10.24,1,1.9,16.05,11.4,20.7,7,1,12.4,14.5
1991.10.25,1,1.2,18.8,15,22.6,5.8,1.1,12.5,14.6
1991.10.26,1,3.7,16.9,15.1,18.7,3.4,0.6,15.6,17.8
1991.10.27,1,6.9,11.75,7.4,16.1,3.2,0.2,14.9,17.1
1991.10.28,1,0,6,1.5,10.5,11.2,0.9,-3.6,4.7
1991.10.29,1,0,3.45,-2.2,9.1,10.9,0.8,-10.5,2.8
1991.10.30,1,0,4.8,-2.8,12.4,10.8,0.7,-5.8,4
1991.10.31,1,0,7.1,1.7,12.5,7.2,0.9,2.1,7.1
1991.11.01,1,0,7.55,4.2,10.9,5.3,0.7,5.2,8.8
1991.11.02,1,0.6,8.55,5.4,11.7,3,0.7,9.2,11.6
1991.11.03,1,0,2.65,0.1,5.2,6,1.3,-4.6,4.3
1991.11.04,1,0,-0.6,-3.9,2.7,8.4,1,-17.6,1.6
1991.11.05,1,0,0,-3.2,3.2,8.2,0.7,-14.8,2
1991.11.06,1,0,2,-2.7,6.7,3.9,1.2,-8.1,3.3
1991.11.07,1,0,0.45,-3.8,4.7,6.5,0.6,-2.1,5.3
1991.11.08,1,0,-1.2,-4.2,1.8,9.8,0.3,-19,1.4
1991.11.09,1,0,-1.15,-5.4,3.1,8.8,0.4,-13.3,2.2
1991.11.10,1,0,0.05,-5.2,5.3,9.8,0.3,-8.5,3.2
1991.11.11,1,0.4,0.1,-1.1,1.3,3,1.2,-3.2,4.8
1991.11.12,1,0,-3.05,-7.2,1.1,4,0.6,-2.6,5.1
1991.11.13,1,0.5,-0.95,-3.5,1.6,3.8,0.6,-1.4,5.5
1991.11.14,1,0.7,2.05,-1.9,6,5.1,0.8,3,7.6
1991.11.15,1,18.9,4.3,1.1,7.5,2.3,0.9,5.7,9.2
1991.11.16,1,0,1.8,-2.2,5.8,5.2,1.1,4.2,8.2
1991.11.17,1,0,-1.5,-5.6,2.6,8.2,0.8,-12.3,2.4
1991.11.18,1,0,1.3,-4.5,7.1,7.4,0.6,-5,4.2
1991.11.19,1,1.2,6.1,0.8,11.4,5.5,1,8.9,11.4
1991.11.20,1,5.6,12.05,8,16.1,2.4,1.2,14.5,16.6
1991.11.21,1,0.5,5.3,-0.9,11.5,7.9,0.7,9.7,12.1
1991.11.22,1,0,1.9,-2.9,6.7,6.1,0.5,-2.2,5.2
1991.11.23,1,0,1.35,-2.4,5.1,4,0.7,-0.4,5.9
1991.11.24,1,4.5,2.75,-0.6,6.1,2.8,0.9,4.4,8.4
1991.11.25,1,0.3,0.25,-1.6,2.1,5.7,1.6,-12.4,2.4
1991.11.26,1,0,-1.3,-4,1.4,6.1,1.2,-16.1,1.8
1991.11.27,1,0,-0.7,-4.3,2.9,5,0.8,-11.8,2.5
1991.11.28,1,0.4,1.8,-0.7,4.3,3.2,1.4,-5.7,4
1991.11.29,1,0,0.5,-2.4,3.4,5.2,0.2,-8.4,3.3
1991.11.30,1,3.9,6.75,-0.9,14.4,3.4,1.1,12.7,14.8
1991.12.01,1,0,1.4,-2.4,5.2,3.9,1.3,3.1,7.6
1991.12.02,1,0,-4.5,-8.4,-0.6,6.9,0.9,-8.4,3.2
1991.12.03,1,16.3,-5.2,-9.9,-0.5,2.4,1.1,-2.9,4.9
1991.12.04,1,0,-8.8,-15.5,-2.1,4.9,1.3,-5.2,4.2
1991.12.05,1,0,-14.85,-18.4,-11.3,6,0.8,-17.2,1.6
1991.12.06,1,2.1,-13.85,-16.4,-11.3,5.5,0.5,-18,1.5
1991.12.07,1,8.3,-7.25,-14.4,-0.1,1.7,0.6,-2.7,5
1991.12.08,1,2.7,-5.2,-10,-0.4,2.4,0.3,-2.9,4.9
1991.12.09,1,4.6,-1.8,-5.9,2.3,6.2,1,0.5,6.3
1991.12.10,1,0,-5.95,-11.1,-0.8,3.9,0.2,-5.1,4.2
1991.12.11,1,0,0.95,-1.1,3,6.5,1.5,-0.7,5.8
1991.12.12,1,0.9,-1.8,-5.5,1.9,5.1,0.7,-1,5.7
1991.12.13,1,1.7,3,-2.2,8.2,5.3,1.3,5.9,9.3
1991.12.14,1,5.2,-0.9,-3.2,1.4,2.8,0.4,-4.3,4.4
1991.12.15,1,5.5,-4.6,-9,-0.2,4.6,1.4,-3.6,4.7
1991.12.16,1,0,-11.95,-14,-9.9,5.5,1,-24.9,0.8
1991.12.17,1,7.5,-14.05,-15.5,-12.6,3.3,1,-32,0.4
1991.12.18,1,3,-15.9,-17.7,-14.1,5.4,1.2,-24.8,0.8
1991.12.19,1,0,-18,-25.6,-10.4,4.9,1.1,-18.6,1.4
1991.12.20,1,0,-9.8,-15,-4.6,3.5,1.1,-9,3.1
1991.12.21,1,7.1,-2.75,-4.3,-1.2,4.2,1.5,-4.2,4.5
1991.12.22,1,0,-6.9,-13.8,0,6.2,1.3,-2.9,4.9
1991.12.23,1,0,-3.85,-6.9,-0.8,2.7,1.3,-3.7,4.7
1991.12.24,1,0,-14.3,-22.9,-5.7,4.8,1.1,-10.6,2.7
1991.12.25,1,0,-16.95,-21,-12.9,5.7,0.5,-22.4,1
1991.12.26,1,0.5,-10.5,-17.5,-3.5,3.2,1.2,-7.1,3.6
1991.12.27,1,0.4,-8.95,-14.2,-3.7,6.8,0.9,-7.4,3.5
1991.12.28,1,0,-9.2,-15.7,-2.7,5.1,1.4,-6.3,3.8
1991.12.29,1,1,-7.7,-11.5,-3.9,2.8,0.4,-7.5,3.5
1991.12.30,1,0,-11.45,-17.4,-5.5,7.1,1.4,-9.9,2.9
1991.12.31,1,0,-13.3,-18.9,-7.7,6.1,0.1,-13.3,2.2
1992.01.01,1,0,-12.6,-19.1,-6.1,6.6,0.1,-10.8,2.7
1992.01.02,1,0,-9.45,-15,-3.9,3.9,0.4,-7.7,3.4
1992.01.03,1,0.4,-4.45,-8,-0.9,4.2,0.8,-3.6,4.7
1992.01.04,1,2.8,-1.2,-2.1,-0.3,3.9,0.9,-2.6,5
1992.01.05,1,3.5,0.25,-0.1,0.6,5.6,1.1,-2.1,5.2
1992.01.06,1,0,-4.8,-7.9,-1.7,4,1.6,-5.1,4.2
1992.01.07,1,0,-6.75,-9.7,-3.8,4.1,1.8,-8.2,3.3
1992.01.08,1,0,-14,-17.4,-10.6,7.1,1.2,-18.1,1.5
1992.01.09,1,5,-8,-14.4,-1.6,2.3,0.8,-4.3,4.4
1992.01.10,1,0.9,-6.25,-11.5,-1,5.6,1.4,-3.6,4.7
1992.01.11,1,0,-17.55,-22.4,-12.7,6.3,1.4,-22.2,1.1
1992.01.12,1,0,-15.7,-21.6,-9.8,3.7,0.4,-17.4,1.6
1992.01.13,1,2.2,-3.65,-7.6,0.3,3.1,1.8,-2.5,5.1
1992.01.14,1,29.9,-6,-12.3,0.3,2,0.7,-2.2,5.2
1992.01.15,1,2.3,-21.4,-26.7,-16.1,7.4,2.3,-28.9,0.6
1992.01.16,1,0,-30.35,-35.1,-25.6,7,1.5,-46.9,0.1
1992.01.17,1,2.8,-18.95,-28.8,-9.1,4,1.2,-15.3,1.9
1992.01.18,1,0,-14.35,-18.3,-10.4,6.8,2.3,-17.7,1.5
1992.01.19,1,0,-20.15,-24.7,-15.6,7.5,1.8,-29.4,0.6
1992.01.20,1,0,-17,-20.3,-13.7,8,0.9,-24.7,0.9
1992.01.21,1,1,-14,-18.4,-9.6,7.8,0.9,-16.7,1.7
1992.01.22,1,0,-20.7,-25.9,-15.5,7.1,0.8,-28.9,0.6
1992.01.23,1,5,-7.65,-15.4,0.1,2.4,2.2,-2.3,5.2
1992.01.24,1,7.4,-8.8,-17.8,0.2,5.1,1.8,-2.5,5.1
1992.01.25,1,0,-25.8,-31.8,-19.8,8.2,1.5,-44.1,0.1
1992.01.26,1,0,-18.05,-21.6,-14.5,8.6,0.8,-25.2,0.8
1992.01.27,1,1.9,-15.15,-19.8,-10.5,5.6,0.4,-17.9,1.5
1992.01.28,1,0,-15.9,-21.2,-10.6,9.4,0.7,-17.3,1.6
1992.01.29,1,0,-6.3,-11.4,-1.2,4.7,1.8,-4.5,4.4
1992.01.30,1,1.8,-4.45,-7,-1.9,4.5,1.5,-5.2,4.1
1992.01.31,1,2.2,-5.45,-7.8,-3.1,4.7,1.2,-7,3.6
1992.02.01,1,0,-11.75,-15.7,-7.8,10,2,-13.6,2.2
1992.02.02,1,0,-14.85,-20.1,-9.6,9.5,1.8,-16.6,1.7
1992.02.03,1,0,-14.5,-20.7,-8.3,10.8,1.6,-15,1.9
1992.02.04,1,9.7,-12.75,-18.7,-6.8,4.1,0.6,-12.2,2.4
1992.02.05,1,2.2,-11.95,-15.2,-8.7,11.3,2.4,-15.4,1.9
1992.02.06,1,0,-17.15,-22.5,-11.8,7.8,0.9,-20.3,1.2
1992.02.07,1,2.7,-11.1,-17.7,-4.5,6.6,1.1,-8.8,3.2
1992.02.08,1,1.8,-8.9,-10.1,-7.7,7.9,0.9,-13.4,2.2
1992.02.09,1,0,-16.55,-21,-12.1,10.3,2.3,-20.8,1.2
1992.02.10,1,0,-17.85,-25.7,-10,9.1,1.3,-17.7,1.5
1992.02.11,1,4.4,-8.65,-15.6,-1.7,6.4,1.9,-5.1,4.2
1992.02.12,1,0,-22.7,-29.5,-15.9,10.8,1.5,-30.6,0.5
1992.02.13,1,0,-12.9,-20.6,-5.2,10,2.1,-10.6,2.7
1992.02.14,1,0,-6.25,-9.4,-3.1,11.7,1.1,-7.5,3.5
1992.02.15,1,9.3,-6.3,-10.6,-2,5,0.8,-5.2,4.2
1992.02.16,1,11.4,-2.65,-3.6,-1.7,7.3,1.5,-5.1,4.2
1992.02.17,1,0,-6.9,-13.8,0,10.6,1.5,-3,4.9
1992.02.18,1,0,-4.45,-8.9,0,8.8,1.2,-2.6,5
1992.02.19,1,7.9,0.6,0.2,1,5.2,1,-1.4,5.5
1992.02.20,1,2.2,-4.25,-8.6,0.1,13.2,1.6,-2.2,5.2
1992.02.21,1,7.7,-9.25,-13,-5.5,11.9,0.6,-10.6,2.7
1992.02.22,1,0,-7.8,-15.1,-0.5,7.1,0.7,-3.6,4.7
1992.02.23,1,1.3,-7,-10.6,-3.4,14.3,1.2,-7.5,3.5
1992.02.24,1,0,-11.95,-16.9,-7,11.2,1.3,-12.7,2.3
1992.02.25,1,3.4,-7.05,-13.3,-0.8,5.7,1.5,-3.3,4.8
1992.02.26,1,2.3,-3.35,-6.2,-0.5,12.3,1.5,-3.2,4.8
1992.02.27,1,2.3,-3.55,-6.7,-0.4,9.1,2,-3.6,4.7
1992.02.28,1,9.4,-12.75,-18.2,-7.3,6.4,0.5,-13.1,2.3
1992.03.01,1,6.2,-11.95,-20.1,-3.8,7.9,1.4,-8.6,3.2
1992.03.02,1,0,-17.25,-24.7,-9.8,11.9,1.1,-17.5,1.6
1992.03.03,1,0,-10.65,-18.3,-3,14.5,0.4,-7.8,3.4
1992.03.04,1,0,-7.65,-15.8,0.5,13.3,0.2,-2.8,5
1992.03.05,1,0,-5.9,-13.1,1.3,12.5,0.8,-1.8,5.4
1992.03.06,1,0,-6,-9.4,-2.6,12,1.6,-8.1,3.3
1992.03.07,1,6.6,-1.4,-4.3,1.5,6.6,1.3,-1.1,5.6
1992.03.08,1,0,0.7,-0.1,1.5,11.4,1.1,-1.2,5.6
1992.03.09,1,0,0.2,-1.8,2.2,14.9,0.9,-0.1,6.1
1992.03.10,1,7.4,3.4,0.9,5.9,5.8,2.6,2.9,7.5
1992.03.11,1,10.9,-3.95,-13.4,5.5,5.7,1.2,2.9,7.5
1992.03.12,1,8.6,-13.2,-16.5,-9.9,10.2,2.2,-18.4,1.5
1992.03.13,1,0.7,-17.3,-21.3,-13.3,17.1,2,-25.6,0.8
1992.03.14,1,0,-15.45,-20.7,-10.2,13.9,1.5,-19.3,1.4
1992.03.15,1,0,-16.55,-22.1,-11,14.8,1.4,-20.5,1.2
1992.03.16,1,0,-14.8,-24.4,-5.2,16.8,1.1,-10.8,2.7
1992.03.17,1,7.6,-3.55,-8.4,1.3,7.7,1.6,-1.7,5.4
1992.03.18,1,0,-10.15,-17.2,-3.1,18.6,1.4,-9.3,3
1992.03.19,1,0,-7.15,-13.7,-0.6,19.6,0.7,-5.7,4
1992.03.20,1,0,-5.4,-11.3,0.5,17.3,0.7,-4.6,4.3
1992.03.21,1,0,-11.3,-17,-5.6,19.4,1.2,-12.2,2.4
1992.03.22,1,0,-9.6,-15.1,-4.1,16.9,0.7,-11.1,2.6
1992.03.23,1,0,-7.45,-12.8,-2.1,19.9,0.6,-9,3.1
1992.03.24,1,0,-7.9,-14.9,-0.9,19,1,-7.7,3.4
1992.03.25,1,0,-3.1,-10.2,4,13.3,1.1,-0.2,6
1992.03.26,1,4.2,2.1,0.4,3.8,7.8,1.6,0.8,6.5
1992.03.27,1,39.2,1,-0.1,2.1,6.8,1,-0.5,5.9
1992.03.28,1,1.6,-2.75,-6.4,0.9,10.1,1.3,-2.1,5.2
1992.03.29,1,0,-3.75,-8.9,1.4,23.5,1.9,-2.5,5.1
1992.03.30,1,0,-0.45,-8.5,7.6,19.7,1,-0.4,5.9
1992.03.31,1,0.7,0.5,-4.9,5.9,19.2,1,-1,5.7
1992.04.01,1,3.2,0.6,-0.8,2,10.7,0.5,-3,4.9
1992.04.02,1,0,-1.6,-5.5,2.3,19,1,-6.4,3.8
1992.04.03,1,0,-1.4,-4.9,2.1,20.3,1.4,-8.6,3.2
1992.04.04,1,0,-0.5,-5,4,22.3,1.3,-6.4,3.8
1992.04.05,1,0,0.55,-3.6,4.7,18.4,1.6,-5.3,4.1
1992.04.06,1,0,1.25,-4.5,7,19.3,1.1,-11.5,2.6
1992.04.07,1,2.1,4.15,-0.2,8.5,9.2,0.8,3.2,7.7
1992.04.08,1,1,4.2,-0.2,8.6,25.1,1.1,-8.8,3.2
1992.04.09,1,0,5.45,-1.7,12.6,24.1,0.7,-6.6,3.7
1992.04.10,1,0,1.55,-1.2,4.3,21.6,0.9,-15.1,1.9
1992.04.11,1,15.3,-1.2,-3,0.6,6.4,1.2,-2.6,5
1992.04.12,1,1.5,-0.2,-2.2,1.8,17.2,1.2,-3.1,4.9
1992.04.13,1,0,-3.55,-8.3,1.2,22.4,1.1,-11.8,2.5
1992.04.14,1,0,0.5,-4.2,5.2,23.2,0.8,-4.3,4.5
1992.04.15,1,0,2.55,-3.1,8.2,25.5,0.7,-11.6,2.5
1992.04.16,1,2.6,3.15,-1,7.3,11.4,1.1,-8.7,3.2
1992.04.17,1,4.4,3.95,0.7,7.2,7.4,1,1,6.6
1992.04.18,1,0,5.9,0.1,11.7,18.2,0.6,0.7,6.4
1992.04.19,1,0,8.65,0,17.3,19.4,0.7,8.1,10.9
1992.04.20,1,0.3,13.15,7.5,18.8,14,0.9,11.5,13.7
1992.04.21,1,1.2,16.75,10.4,23.1,10.8,1.1,15,17.2
1992.04.22,1,6.8,17.65,15.2,20.1,14.4,1,14,16
1992.04.23,1,0.8,11.6,8.5,14.7,11.4,1.1,1.6,6.9
1992.04.24,1,0,10.45,5.5,15.4,11.7,0.4,3.1,7.7
1992.04.25,1,0,8.4,2.6,14.2,14.3,1,0,6.1
1992.04.26,1,0,7.45,0.8,14.1,24.6,0.8,-4.7,4.3
1992.04.27,1,0,7.05,-0.2,14.3,23.6,0.7,-4.5,4.4
1992.04.28,1,0,6.95,-1.3,15.2,28.7,0.5,-9.7,2.9
1992.04.29,1,0,8.5,0,17,25.2,1,-1.6,5.4
1992.04.30,1,2.7,9.1,6.8,11.4,8,0.3,5.8,9.3
1992.05.01,1,7.4,6.9,0.6,13.2,16.9,0.4,-3.5,4.7
1992.05.02,1,7.5,8.85,3,14.7,6.8,0.7,7.1,10.1
1992.05.03,1,1.7,9.05,6.2,11.9,10.3,1.1,1.5,6.8
1992.05.04,1,0,6.45,-0.4,13.3,21.5,0.8,-5.4,4.1
1992.05.05,1,0,6.5,1.3,11.7,15.9,0.7,-4.6,4.3
1992.05.06,1,0,7.05,0.8,13.3,19,0.6,-3.7,4.7
1992.05.07,1,0,9.45,1.4,17.5,25.2,0.9,-0.8,5.7
1992.05.08,1,0,13.15,3.8,22.5,26.1,0.5,2.3,7.2
1992.05.09,1,1.5,15.6,12,19.2,12.2,0.5,14.2,16.3
1992.05.10,1,0,16.05,9.1,23,26.9,0.6,6,9.4
1992.05.11,1,0,16.75,8.7,24.8,27.8,0.6,10.1,12.4
1992.05.12,1,0,18.6,11.2,26,24.4,0.9,13,15
1992.05.13,1,3.7,18.5,12.9,24.1,13.3,0.5,13,15.1
1992.05.14,1,0,9.95,4.4,15.5,25.5,0.7,-3.9,4.6
1992.05.15,1,0,12.15,4.5,19.8,28.8,0.4,0.8,6.5
1992.05.16,1,0,18.05,12.7,23.4,23.7,0.5,10.2,12.4
1992.05.17,1,7.8,19.2,12.6,25.8,20.8,1.1,14.8,17
1992.05.18,1,15.7,12.8,6.3,19.3,28.5,0.7,17.2,19.8
1992.05.19,1,0,14.85,8.2,21.5,31.1,0.2,0.8,6.5
1992.05.20,1,0,16.7,8.4,25,29.3,0.7,9.3,11.7
1992.05.21,1,0,19.55,11.7,27.4,27.4,0.7,10.7,12.9
1992.05.22,1,0,19.85,12.6,27.1,29.1,0.7,10.7,13
1992.05.23,1,7,19.95,12.7,27.2,19,0.8,16.5,18.9
1992.05.24,1,2,6.95,1.1,12.8,24.6,1.1,-1.1,5.6
1992.05.25,1,0,8.3,1.8,14.8,30.2,0.7,-8.1,3.3
1992.05.26,1,1.2,11.6,9.4,13.8,15.6,0.3,-1.3,5.6
1992.05.27,1,1.3,12.1,8.3,15.9,15.3,0.1,-0.6,5.8
1992.05.28,1,0,11.35,4.1,18.6,28.1,0.6,-2,5.3
1992.05.29,1,0,13.75,5.8,21.7,30.3,0.7,3.3,7.8
1992.05.30,1,1.8,15.35,9.2,21.5,18.4,0.6,6.3,9.6
1992.05.31,1,15.9,13.45,11.7,15.2,5.6,0.2,13.1,15.2
1992.06.01,1,1.7,15.9,11.2,20.6,14.4,0.8,11.5,13.6
1992.06.02,1,0,15.5,7.8,23.2,30.1,0.4,5.6,9.1
1992.06.03,1,0,17.5,11.3,23.7,20.4,0.7,11.2,13.3
1992.06.04,1,0,17.45,12.1,22.8,20.9,0.4,11,13.2
1992.06.05,1,3.4,16.8,12.7,20.9,11.3,0.9,13.6,15.6
1992.06.06,1,8.5,15.4,12.1,18.7,7.6,0.7,15,17.1
1992.06.07,1,0.7,19.2,14.6,23.8,10.2,0.5,18.4,21.4
1992.06.08,1,0,19.55,14.9,24.2,22.2,0.6,13.6,15.7
1992.06.09,1,0,15.35,9.9,20.8,27.2,0.8,3.2,7.7
1992.06.10,1,0,14.5,7.9,21.1,25.5,0.6,7,10
1992.06.11,1,0,17.2,10.5,23.9,28.7,0.5,9,11.5
1992.06.12,1,0,19.7,12.5,26.9,24.7,0.9,13.4,15.5
1992.06.13,1,5.2,20.65,15.1,26.2,20.8,0.9,16.4,18.9
1992.06.14,1,0,18.85,15.1,22.6,23.8,0.6,10.6,12.8
1992.06.15,1,0,13.15,7.3,19,31.7,0.7,1.3,6.7
1992.06.16,1,0,16.55,10,23.1,32.1,0.3,6.7,9.8
1992.06.17,1,0,19,10.3,27.7,27.5,0.6,17.5,20.2
1992.06.18,1,0,22.9,18.4,27.4,17.9,1.1,17.8,20.5
1992.06.19,1,9.8,20.25,18,22.5,9.5,0.4,19.8,23.3
1992.06.20,1,6.7,13.2,8.4,18,9.5,0.6,16.7,19.2
1992.06.21,1,4.3,12.8,8.3,17.3,10,0.4,8,10.7
1992.06.22,1,0.6,11.3,7.4,15.2,14.2,0.7,5.7,9.1
1992.06.23,1,0,12.45,5,19.9,30.2,0.6,2.5,7.3
1992.06.24,1,2.2,15.8,10.8,20.8,8.2,0.2,7.4,10.3
1992.06.25,1,0.9,16.45,10.4,22.5,20.5,0.5,7.8,10.6
1992.06.26,1,0,17.05,10.1,24,23.1,0.5,9.2,11.7
1992.06.27,1,0,17.75,10.8,24.7,23.4,0.5,10.7,13
1992.06.28,1,0,17.85,12.5,23.2,23.3,0.5,10.5,12.7
1992.06.29,1,0,18.65,11.8,25.5,17,0.8,13.5,15.6
1992.06.30,1,10.2,17.75,15.1,20.4,24,0.6,11.5,13.6
1992.07.01,1,0,15,9.9,20.1,19.3,0.6,4.5,8.4
1992.07.02,1,0,13.85,6.4,21.3,28.4,0.5,7.4,10.3
1992.07.03,1,8.5,15.15,10.9,19.4,5.3,0.8,15.7,18
1992.07.04,1,12,17.15,13.8,20.5,15.1,0.3,17.7,20.4
1992.07.05,1,3.7,16.7,13.4,20,15.5,0.6,13,15.1
1992.07.06,1,4,15.95,11.9,20,17,0.6,11.8,13.9
1992.07.07,1,0,17.6,12,23.2,21.8,0.5,13.2,15.2
1992.07.08,1,7.7,18.8,13.4,24.2,15.2,0.5,14.3,16.4
1992.07.09,1,14.3,19.6,16.3,22.9,13.5,0.5,17.1,19.7
1992.07.10,1,0,20.05,15,25.1,17.2,0.7,14,16.1
1992.07.11,1,5,18.65,15.1,22.2,17,0.5,19.2,22.5
1992.07.12,1,0,19.4,14,24.8,9,0.2,14.7,16.8
